DeviceNumber,DeviceName,ControlType,PnaSrd,PssSrd,NspSrd,CircuitID,FromSectionNumber,ToSectionNumber,LossMinimization,FlowLimitType,FlowLimitMonitorBaseCase,FlowLimitEnforceBaseCase,FlowLimitHardnessBaseCase,FlowLimitMonitorCaCase,FlowLimitEnforceCaCase,FlowLimitHardnessCaCase,FlowLimitViolSevWt,FromEndLimit1,FromEndLimit2,FromEndLimit3,ToEndLimit1,ToEndLimit2,ToEndLimit3,FixedSeriesResistance,FixedSeriesReactance,FlaDeviceZeroSeqFixResis,FlaDeviceZeroSeqFixReac,AssetLabel,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ConnectionStatusIndicatorRef,OwnerBusNumberRef,FromBusNumberRef,ToBusNumberRef,FromCtBreakerRef,ToCtBreakerRef,FromMwStandardDeviation,FromMwInversionFlag,FromMwCmeUsage,FromMwOverrideStatus,FromMwReplacementValue,SetOrder2,FromMwAnalogPointRef,FromMwCtBreakerRef,FromMvStandardDeviation,FromMvInversionFlag,FromMvCmeUsage,FromMvOverrideStatus,FromMvReplacementValue,SetOrder3,FromMvAnalogPointRef,FromMvCtBreakerRef,FromAmpStandardDeviation,FromAmpInversionFlag,FromAmpCmeUsage,FromAmpOverrideStatus,FromAmpReplacementValue,SetOrder9,FromAmpAnalogPointRef,FromAmpCtBreakerRef,ToMwStandardDeviation,ToMwInversionFlag,ToMwCmeUsage,ToMwOverrideStatus,ToMwReplacementValue,SetOrder4,ToMwAnalogPointRef,ToMwCtBreakerRef,ToMvStandardDeviation,ToMvInversionFlag,ToMvCmeUsage,ToMvOverrideStatus,ToMvReplacementValue,SetOrder5,ToMvAnalogPointRef,ToMvCtBreakerRef,ToAmpStandardDeviation,ToAmpInversionFlag,ToAmpCmeUsage,ToAmpOverrideStatus,ToAmpReplacementValue,SetOrder8,ToAmpAnalogPointRef,ToAmpCtBreakerRef,FromEndLimitTelemetryRef,FromAmpereLimitTelemetryRef,ToEndLimitTelemetryRef,ToAmpereLimitTelemetryRef,FromMvaCmeOutputRef,ToMvaCmeOutputRef,LimitNumber,FromEndDynLimit1,FromEndDynLimit2,FromEndDynLimit3,ToEndDynLimit1,ToEndDynLimit2,ToEndDynLimit3,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,FromEndOpenIndicatorRef,ToEndOpenIndicatorRef,
93,NAROD BK 1,Fixed,Yes,Yes,Yes,1,900,12,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325634,1532,1532,1532,NULL,NULL,3,+,In/Out,Normal,NULL,3083,184168,NULL,3,+,In/Out,Normal,NULL,3084,184169,NULL,10,+,Out,Block,NULL,13,184165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325635,325636,
94,NAROD BK 2,Fixed,Yes,Yes,Yes,0,901,7,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325637,1532,1532,1532,NULL,NULL,3,+,In/Out,Normal,NULL,3086,184174,NULL,3,+,In/Out,Normal,NULL,3087,184175,NULL,10,+,Out,Block,NULL,13,184171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325638,325639,
184,CHINO 12 PARALL,Fixed,No,Yes,Yes,3,123,122,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325656,579,579,579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,182282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325657,325658,
185,NAROD 12 BUS TIE,Fixed,No,Yes,Yes,1,147,113,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325586,1532,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,3084,184156,NULL,10,+,Out,Block,NULL,3085,184153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325587,325588,
186,NAROD 12 PARALLE,Fixed,No,Yes,Yes,1,148,101,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325589,1532,1532,1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,3085,184158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325590,325591,
267,KIMBALL BK 1,Fixed,Yes,Yes,Yes,1,703,4,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,0,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325068,1093,1093,1093,NULL,NULL,3,+,In/Out,Normal,NULL,1,213754,NULL,3,+,In/Out,Normal,NULL,1,213755,NULL,10,+,Out,Block,NULL,13,213751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325069,325070,
278,DELAMO 1A N66 CB,Fixed,Yes,Yes,Yes,1,113,413,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,41,41,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
279,DELAMO 1A S66 CB,Fixed,Yes,Yes,Yes,2,414,114,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,41,41,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
280,DELAMO 2A N66 CB,Fixed,Yes,Yes,Yes,3,133,933,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,41,41,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
282,DELAMO 2A S66 CB,Fixed,Yes,Yes,Yes,4,934,134,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,41,41,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
283,DELAMO 3A N66 CB,Fixed,Yes,Yes,Yes,1,205,225,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,1119,1119,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
284,DELAMO 3A S66 CB,Fixed,Yes,Yes,Yes,2,226,206,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,1119,1119,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
285,DELAMO 4A N66 CB,Fixed,Yes,Yes,Yes,3,184,784,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,1119,1119,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
286,DELAMO 4A S66 CB,Fixed,Yes,Yes,Yes,4,785,185,IncludedIfOwner,Mva,On,On,1,On,On,1,1,277,319,379,277,319,379,.0001,.000101,NULL,NULL,CBMON,NULL,Yes,NULL,NULL,NULL,NULL,1119,1119,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
342,CHINO CAP 6 METER,Fixed,Yes,Yes,Yes,1,193,196,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,577,577,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Block,NULL,1,195791,NULL,10!10!10,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,182392!182391!182393,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
356,CENTER CAP 4 METER,Fixed,Yes,Yes,Yes,2,182,184,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,115,115,115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,95301,NULL,10!10!10,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,138683!138684!138685,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
357,CENTER CAP 3 METER,Fixed,Yes,Yes,Yes,1,178,176,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,1229,1229,1229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,3,95300,NULL,10,+,Out,Block,NULL,9,138680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
365,SOMERSET BK 3,Fixed,Yes,Yes,Yes,0,4,700,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,331159,58,58,58,NULL,NULL,3,+,In/Out,Normal,NULL,10,110627,NULL,3,+,In/Out,Normal,NULL,11,110628,NULL,10,+,Out,Block,NULL,9,110623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,331160,331161,
433,CHINO CAP 8AB METER,Fixed,Yes,Yes,Yes,2,388,393,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,577,577,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,3,113896,NULL,10,+,Out,Block,NULL,5,113893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
