PsaStationNumber,PsaStationName,PnaStation,PssStation,LogicalDisplayReference,RegionOfInterest,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,AssetLabel,DistrictNumberRef,
627,HOPEFUL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5901,37,
628,LARK_ELLEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5192,37,
629,LIQUID,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5113,37,
630,RIO_HONDO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5013,37,
631,DESERT_STATELINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0133,23,
632,ANITA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5105,37,
633,BREW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5119,37,
634,AEROJET,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5148,37,
635,AZUSA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5181,37,
636,CITRUS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5185,37,
637,RIO_HOND_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,37,
638,PLAINVIEW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0155,2,
639,PALOMAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
640,NEWMARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5136,29,
641,REPETTO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5164,29,
642,ROSEMEAD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5141,29,
643,RUSH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5116,29,
644,SAN_GABRIEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5142,29,
645,EATON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5115,29,
646,MESA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,29,
647,MESA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5012,29,
648,RAVNDALE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5179,29,
649,NARROWS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5838,29,
650,VENICE_HILL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5329,36,
651,KAWGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5334,36,
652,LAUREL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5315,36,
653,LEMON_COVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5316,36,
654,LIBERTY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5312,36,
655,LOURICH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5335,36,
656,OAK_GROVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5337,36,
657,OCTOL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5320,36,
658,TULARE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5328,36,
659,VENIDA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5330,36,
660,VISALIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5331,36,
661,BIG_CREEK_1,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2211,42,
662,KAWEAH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2324,36,
663,THREE_RIVERS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5350,36,
664,MAMMOTH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2238,42,
665,BIG_CREEK_3,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2230,42,
666,BIG_CREEK_2,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5302,42,
667,BIG_CREEK_4,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2236,42,
668,HANFORD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5310,36,
669,EASTWOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2239,42,
670,RECTOR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5033,36,
671,RECTOR_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,36,
672,CHATHAM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5346,36,
673,DAIRYMANS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5370,36,
674,ELCANS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5313,36,
675,GOSHEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5309,36,
676,HAAGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8510,36,
677,BIG_CREEK_8,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2229,42,
678,LINDSAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5317,44,
679,WOODVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5333,44,
680,TULE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2327,44,
681,TIPTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5327,44,
682,PORTERVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5323,44,
683,BLISS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5303,44,
684,SPRNGVIL_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,44,
685,SPRINGVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5034,44,
686,BOXWOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5351,44,
687,STRATHMORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5325,44,
688,MAGUNDEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5031,42,
689,PIXLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5321,46,
690,POPLAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5322,46,
691,QUINN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5343,46,
692,PASTORIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5036,42,
693,TERRA_BELLA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5326,46,
694,EARLIMART,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5306,46,
695,VICTORVILLE,No,Yes,NULL,Inside,Yes,NULL,Yes,8260,47,
696,WHEATLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5348,46,
697,OMAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5037,42,
698,SUNGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,6915,22,
699,SYCAMORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5039,42,
701,WELDON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5353,46,
702,BROWNING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5304,46,
703,MARIPOSA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5319,46,
704,GREENHORN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5339,46,
705,VESTAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5035,46,
706,ARBORS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5662,17,
707,CAPTIVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5345,46,
708,COLUMBINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5336,46,
709,DELANO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5305,46,
710,GLENNVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5308,46,
711,ISABELLA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5347,46,
712,KERN_RIVER_3,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2328,46,
713,KERNVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5356,46,
714,LAKEGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,1094,46,
715,VESTAL_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,46,
716,WARNE_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,5,
717,PEARBLOSSOM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4004,5,
718,EDMONSTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4002,5,
719,WARNE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5038,5,
720,ROSE_MEADOW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0113,53,
721,CENTURY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5673,64,
722,BLYTHE_W,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
723,COLOSEUM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0135,23,
724,HOOVER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4001,61,
725,MARKETPLACE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
726,PARKER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4027,61,
727,MEAD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5091,61,
728,RAMON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
729,RIVERWAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5374,36,
730,RANCHO_VISTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5047,30,
731,SAN_LUIS_GIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
732,SILVERGATE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
733,TENAJA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8270,45,
734,KIMBALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5176,8,
735,COSO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8361,22,
736,CPC_WEST,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0106,53,
737,CPC_ALTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0253,53,
738,LOS_BANOS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,62,
739,GATES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,62,
740,DIABLO_CANYON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,62,
741,PGAE_MIDWAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5032,62,
742,THRIVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8134,17,
743,PACIDC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,63,
744,RINALDI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
745,ADELANTO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
746,IPPDC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
747,VICTORVILLE_LDWP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
748,INYO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2570,23,
749,ATWATER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
750,SHIP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8832,20,
751,VELASCO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4092,64,
752,MCCULLOUGH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4091,64,
753,SYLMAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8958,64,
754,TOLUCA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
755,CASTAIC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
756,PGAE_TULE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4131,44,
757,CPC_EAST,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8374,53,
758,APS_MORGAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
759,FOGARTY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8346,45,
760,ATHENS,No,Yes,NULL,Inside,Yes,NULL,Yes,5727,28,
761,HOODOOWASH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
762,MASCOT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5375,36,
763,SERVER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5156,14,
764,MOENKOPI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5092,65,
765,PALO_VERDE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5097,65,
766,NAVAJO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4201,65,
767,GRAND_CROSSING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5189,8,
768,WEYMOUTH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5123,35,
769,WESTWING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
770,FOUR_CORNERS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,1330,65,
771,BLAST,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8373,10,
772,MANZANA,Yes,Yes,MANZANA,Inside,Yes,NULL,Yes,0115,53,
773,LAUGHLIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4022,66,
774,WHIRLWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8060,53,
775,ESCONDIDO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
776,OLD_TOWN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
777,IMP_VALLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
778,ENCINA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4084,67,
779,SAN_LUIS_REY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
780,MISSION,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4081,67,
781,DOWNS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8137,22,
782,MIGUEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
783,N_GILA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
784,TALEGA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4082,67,
785,GOODRICH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5010,68,
786,COACHELLA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4116,69,
787,LAS_LOMAS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5902,40,
788,EL_CENTRO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4117,69,
789,MONTECITO,No,Yes,NULL,Inside,Yes,NULL,Yes,5524,18,
790,SILVER_PEAK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2565,70,
791,MCGRATH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5533,39,
792,DIEMER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5155,49,
793,RITEAID,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5463,2,
794,POOLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2512,22,
795,MIDWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5424,52,
796,BROADROCK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0102,34,
797,SOUTHCAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8197,47,
798,SOUTHDOWN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8199,47,
799,CEDAR_MOUNT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
800,SOUTHWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5423,52,
801,HIGHWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8084,53,
802,ZONDWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5402,52,
803,DUTCHWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5414,52,
804,FLOWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5410,52,
805,CANWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5405,52,
806,ENWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5406,52,
807,METCALF,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
808,ARBWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5411,52,
809,US_BORAX,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8298,22,
810,MOUNTAINVIEW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8066,38,
811,PERKINS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
812,COLOSSUS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5260,41,
813,SYCAMORE_CYN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
814,CORRECTION,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5464,52,
815,PENASQUITOS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
816,CLEARGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8269,30,
817,KIRKWALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5178,37,
818,MODOC,No,Yes,NULL,Inside,Yes,NULL,Yes,5520,18,
819,MT._TOM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2598,22,
820,MOVAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8362,45,
821,PROTEIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5373,36,
822,PUREWATER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8059,13,
823,DOCK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5177,20,
824,APL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5296,20,
825,BREEZE_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
826,LANDING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5678,61,
827,HAVASU,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5665,61,
828,GLOW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8511,2,
829,NORTHRIDGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
830,LDWP_VALLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
831,BARREN_RIDGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
832,LDWP_COTTONWOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
833,OLIVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
834,SUNCREEK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0112,53,
835,MANDIBLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0116,53,
836,WALCREEK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0128,51,
837,SDGE_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
838,ALPINE_SOLAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0114,3,
839,CPV_SENTINEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0110,11,
840,SOLAR_RANCH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0101,53,
841,SOLEIL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0138,53,
842,WELLGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5379,46,
843,TOWNHALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,10,
844,OCOTILLO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
845,TRITON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5095,45,
846,STEVEDORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8831,20,
847,WHARF,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8833,20,
848,PIER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8830,20,
849,SEABRGHT_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,20,
850,RED_BLUFF,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8369,11,
851,IVANPAH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8363,23,
852,SANDLOT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8370,23,
853,COLORADO_RIVER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8367,11,
854,EL_CASCO_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,13,
855,DESERT_SUNLIGHT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0126,11,
856,MIRAGE_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,31,
857,GENESIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0118,11,
858,KINGBIRD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0131,53,
859,LEATHERNECK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8366,10,
860,IIDMIDWAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
861,AVENUE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0130,53,
862,IIDHIGHLINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
863,AVE58,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
864,NILAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4118,69,
865,PILOT_KNOB,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
866,WALC_KNOB,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
867,GOLDMINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
868,WINDHUB_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,52,
869,DAVIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
870,TOPOCK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
871,BLACK_MESA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
872,NORTH_HAVASU,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
873,DAWN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0140,2,
874,TWILIGHT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0162,2,
875,SOUTHPOINT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
876,CAMERON_RIDGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0104,52,
877,BROOKFIELD_DESSERT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0103,52,
878,HEADGATE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
879,BOUSE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
880,KOFA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
881,DOME_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
882,GILA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
883,WLT_MOHAWK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
884,SUNSHINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8150,41,
885,IIDALHAMBRA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
886,IIDARKANSAS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
887,IIDSONORA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
888,EAST_COUNTY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
889,PROCESS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8834,20,
890,BERRENDO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0160,2,
891,RISING_TREE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0109,52,
892,IIDTAP_NORTH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
893,AVE42,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
894,COACHELLA_SW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
895,IIDTAP_SOUTH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
896,DROP4,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
897,PERRY_IID,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
898,BRAVO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
899,TERMINAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
900,BURNT_MILL,No,Yes,NULL,Inside,Yes,NULL,Yes,5640,50,
901,HUSTON,No,Yes,NULL,Inside,Yes,NULL,Yes,5621,50,
902,RUNNING_SPRINGS,No,Yes,NULL,Inside,Yes,NULL,Yes,5661,50,
903,LONGDON,No,No,NULL,Inside,Yes,NULL,Yes,5774,28,
904,BREWSTER,No,No,NULL,Inside,No,NULL,Yes,5710,28,
905,DIXIELAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
906,HOLTVILLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
907,BRAWLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,69,
908,NPC_MAGNOLIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,66,
909,IRON_MTN_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
910,ATHOS,Yes,Yes,NULL,Inside,No,NULL,No,0267,11,
911,FALCON_RIDGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8191,17,
912,NSO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,66,
913,SANWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8304,10,
914,BLACK_CREEK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0119,11,
915,SAN_MARINO,No,Yes,NULL,Inside,Yes,NULL,Yes,5143,29,
916,PRIMM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8372,15,
917,SOLARIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0169,2,
918,IMP_VLY_GEN3,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
919,DUNAWAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
920,DREW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,67,
921,BLYTHE_CITY,No,Yes,NULL,Inside,Yes,NULL,Yes,8113,33,
922,RIPLEY,No,Yes,NULL,Inside,Yes,NULL,Yes,8227,33,
923,VERDANT,No,No,NULL,Inside,Yes,NULL,Yes,8259,33,
924,DEFRAIN,No,No,NULL,Inside,Yes,NULL,Yes,8162,33,
925,NORTH_INTAKE,No,Yes,NULL,Inside,Yes,NULL,Yes,8205,33,
926,SECOND_AVENUE,No,No,NULL,Inside,Yes,NULL,Yes,8235,33,
927,BLYTHESOLAR,No,No,NULL,Inside,Yes,NULL,Yes,NULL,33,
928,OLIVE_LAKE,No,No,NULL,Inside,Yes,NULL,Yes,8210,33,
929,BLYTHELOOP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,33,
930,DUNES,No,No,NULL,Inside,Yes,NULL,Yes,8139,33,
931,SILVER_STATE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0132,15,
932,FOREST_HOME,No,No,NULL,Inside,Yes,NULL,Yes,8148,50,
933,CONVERSE_FLATS,No,No,NULL,Inside,Yes,NULL,Yes,8130,50,
934,TABLE_MOUNTAIN,No,No,NULL,Inside,Yes,NULL,Yes,NULL,62,
935,ZANJA_TAP,No,No,NULL,Inside,Yes,NULL,Yes,NULL,13,
936,SAN_VICENTE,No,Yes,NULL,Inside,Yes,NULL,Yes,5230,24,
937,NAVY_MOLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5704,20,
938,HASKELL_CANYON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,64,
939,GAVILAN,No,Yes,NULL,Inside,Yes,NULL,Yes,8219,45,
940,EL_SOBRANTE,No,Yes,NULL,Inside,Yes,NULL,Yes,8159,45,
941,PEARBLOS_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,5,
942,LAKEVIEW,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8056,45,
943,RIDGECREST,No,No,NULL,Inside,Yes,NULL,Yes,8226,22,
